Cycle: 5  MBP-L-111  2000 nM_X	Cycle: 5  MBP-L-111  2000 nM_Y	Cycle: 6  MBP-L-111  1000 nM_X	Cycle: 6  MBP-L-111  1000 nM_Y	Cycle: 8  MBP-L-111  250 nM_X	Cycle: 8  MBP-L-111  250 nM_Y	Cycle: 9  MBP-L-111  62.5 nM_X	Cycle: 9  MBP-L-111  62.5 nM_Y	Cycle: 10  MBP-L-111  15.6 nM_X	Cycle: 10  MBP-L-111  15.6 nM_Y	Cycle: 11  MBP-L-111  3.9 nM_X	Cycle: 11  MBP-L-111  3.9 nM_Y	Cycle: 13  MBP-L-111  250 nM_X	Cycle: 13  MBP-L-111  250 nM_Y	Cycle: 14  MBP-L-111  0.98 nM_X	Cycle: 14  MBP-L-111  0.98 nM_Y
136.14	25.2335	136.139	25.1725	136.139	24.6241	136.139	23.8123	136.139	23.1897	136.139	22.8268	136.139	24.4189	136.139	20.3835
136.165	25.2335	136.164	25.1725	136.164	24.6241	136.164	23.8123	136.164	23.1897	136.164	22.8358	136.164	24.4189	136.164	20.3835
136.19	25.2335	136.189	25.1725	136.189	24.6241	136.189	23.8123	136.189	23.1897	136.189	22.8358	136.189	24.4189	136.189	20.3933
136.215	25.2335	136.214	25.1725	136.214	24.6241	136.214	23.8123	136.214	23.1897	136.214	22.8358	136.214	24.4189	136.214	20.3933
136.24	25.2335	136.239	25.1725	136.239	24.6241	136.239	23.8123	136.239	23.1897	136.239	22.8358	136.239	24.4189	136.239	20.3933
136.265	25.2335	136.264	25.1725	136.264	24.6241	136.264	23.8123	136.264	23.1897	136.264	22.8358	136.264	24.4189	136.264	20.3933
136.29	25.233	136.289	25.1721	136.289	24.6238	136.289	23.812	136.289	23.1893	136.289	22.8354	136.289	24.4185	136.289	20.3937
136.315	25.2288	136.314	25.1677	136.314	24.6194	136.314	23.8076	136.314	23.185	136.314	22.831	136.314	24.4142	136.314	20.3984
136.34	25.2286	136.339	25.1676	136.339	24.6193	136.339	23.8075	136.339	23.1848	136.339	22.8309	136.339	24.414	136.339	20.3982
136.365	25.2286	136.364	25.1676	136.364	24.6193	136.364	23.8075	136.364	23.1848	136.364	22.8309	136.364	24.414	136.364	20.3982
136.39	25.2286	136.389	25.1676	136.389	24.6193	136.389	23.8075	136.389	23.1848	136.389	22.8309	136.389	24.414	136.389	20.3982
136.415	25.2286	136.414	25.1676	136.414	24.6193	136.414	23.8075	136.414	23.1848	136.414	22.8309	136.414	24.414	136.414	20.3982
136.44	25.2286	136.439	25.1676	136.439	24.6193	136.439	23.8075	136.439	23.1848	136.439	22.8309	136.439	24.414	136.439	20.3982
136.465	25.2286	136.464	25.1676	136.464	24.6193	136.464	23.8075	136.464	23.1848	136.464	22.8309	136.464	24.414	136.464	20.3982
136.49	25.2286	136.489	25.1676	136.489	24.6193	136.489	23.8075	136.489	23.1848	136.489	22.8309	136.489	24.414	136.489	20.3982
136.515	25.2286	136.514	25.1676	136.514	24.6095	136.514	23.8075	136.514	23.1848	136.514	22.8309	136.514	24.414	136.514	20.3982
136.54	25.2286	136.539	25.1676	136.539	24.6095	136.539	23.8075	136.539	23.1848	136.539	22.8309	136.539	24.414	136.539	20.3982
136.565	25.2286	136.564	25.1676	136.564	24.6095	136.564	23.8075	136.564	23.1848	136.564	22.8309	136.564	24.414	136.564	20.3982
136.59	25.2287	136.589	25.1676	136.589	24.6095	136.589	23.8075	136.589	23.1848	136.589	22.8309	136.589	24.414	136.589	20.3982
136.615	25.2292	136.614	25.1679	136.614	24.6099	136.614	23.8078	136.614	23.1851	136.614	22.8312	136.614	24.4144	136.614	20.3986
136.64	25.2328	136.639	25.1719	136.639	24.6138	136.639	23.8118	136.639	23.1891	136.639	22.8352	136.639	24.4184	136.639	20.4025
136.665	25.2286	136.664	25.1677	136.664	24.6097	136.664	23.8084	136.664	23.185	136.664	22.831	136.664	24.4142	136.664	20.3984
136.69	25.2239	136.689	25.1629	136.689	24.6048	136.689	23.8118	136.689	23.1703	136.689	22.8262	136.689	24.4093	136.689	20.3935
136.715	25.2238	136.714	25.1627	136.714	24.6046	136.714	23.8033	136.714	23.1701	136.714	22.826	136.714	24.4092	136.714	20.4031
136.74	25.2237	136.739	25.1627	136.739	24.6046	136.739	23.8123	136.739	23.1701	136.739	22.826	136.739	24.4092	136.739	20.4031
136.765	25.2232	136.764	25.1623	136.764	24.6042	136.764	23.8119	136.764	23.1795	136.764	22.8256	136.764	24.4088	136.764	20.4027
136.79	25.2189	136.789	25.1578	136.789	24.5997	136.789	23.8075	136.789	23.1652	136.789	22.8211	136.789	24.4043	136.789	20.3982
136.815	25.2189	136.814	25.1578	136.814	24.5997	136.814	23.8075	136.814	23.175	136.814	22.8211	136.814	24.4043	136.814	20.3982
136.84	25.2189	136.839	25.1578	136.839	24.5997	136.839	23.8075	136.839	23.175	136.839	22.8211	136.839	24.4043	136.839	20.3982
136.865	25.2189	136.864	25.1578	136.864	24.5997	136.864	23.8075	136.864	23.1652	136.864	22.8211	136.864	24.4043	136.864	20.3982
136.89	25.2189	136.889	25.1578	136.889	24.5997	136.889	23.8075	136.889	23.1652	136.889	22.8211	136.889	24.4043	136.889	20.3982
136.915	25.2189	136.914	25.1578	136.914	24.5997	136.914	23.8075	136.914	23.1652	136.914	22.8211	136.914	24.4043	136.914	20.3982
136.94	25.2189	136.939	25.1578	136.939	24.5997	136.939	23.8075	136.939	23.1652	136.939	22.8211	136.939	24.4043	136.939	20.3982
136.965	25.2189	136.964	25.1578	136.964	24.5997	136.964	23.8075	136.964	23.1652	136.964	22.8211	136.964	24.4043	136.964	20.3982
136.99	25.2189	136.989	25.1578	136.989	24.5997	136.989	23.8075	136.989	23.1652	136.989	22.8211	136.989	24.4043	136.989	20.3982
137.015	25.2189	137.014	25.1578	137.014	24.5997	137.014	23.8075	137.014	23.1652	137.014	22.8211	137.014	24.4043	137.014	20.3982
137.04	25.2189	137.039	25.1578	137.039	24.5997	137.039	23.8075	137.039	23.1652	137.039	22.8211	137.039	24.4043	137.039	20.3982
137.065	25.2189	137.064	25.1578	137.064	24.5997	137.064	23.8075	137.064	23.1652	137.064	22.8211	137.064	24.4043	137.064	20.3982
137.09	25.2189	137.089	25.1578	137.089	24.5997	137.089	23.8075	137.089	23.1652	137.089	22.8211	137.089	24.4043	137.089	20.3982
137.115	25.2189	137.114	25.1578	137.114	24.6005	137.114	23.8075	137.114	23.1652	137.114	22.8211	137.114	24.4043	137.114	20.408
137.14	25.2189	137.139	25.1578	137.139	24.6087	137.139	23.8075	137.139	23.1652	137.139	22.8211	137.139	24.4043	137.139	20.408
137.165	25.2189	137.164	25.1578	137.164	24.5997	137.164	23.8075	137.164	23.1652	137.164	22.8219	137.164	24.4043	137.164	20.408
137.19	25.2189	137.189	25.1578	137.189	24.6005	137.189	23.7977	137.189	23.1652	137.189	22.8309	137.189	24.4043	137.189	20.408
137.215	25.2189	137.214	25.1578	137.214	24.6095	137.214	23.7977	137.214	23.1652	137.214	22.8309	137.214	24.4043	137.214	20.4087
137.24	25.2189	137.239	25.1578	137.239	24.6095	137.239	23.7977	137.239	23.1652	137.239	22.8309	137.239	24.4043	137.239	20.4177
137.265	25.2189	137.264	25.1578	137.264	24.6095	137.264	23.7977	137.264	23.1652	137.264	22.8309	137.264	24.405	137.264	20.4177
137.29	25.2189	137.289	25.1578	137.289	24.6095	137.289	23.7977	137.289	23.1652	137.289	22.8309	137.289	24.4133	137.289	20.4177
137.315	25.2189	137.314	25.1578	137.314	24.6095	137.314	23.7977	137.314	23.1652	137.314	22.8309	137.314	24.405	137.314	20.4177
137.34	25.2189	137.339	25.1578	137.339	24.6095	137.339	23.7977	137.339	23.1652	137.339	22.8309	137.339	24.414	137.339	20.4177
137.365	25.2189	137.364	25.1578	137.364	24.6095	137.364	23.7977	137.364	23.1652	137.364	22.8309	137.364	24.414	137.364	20.4177
137.39	25.2189	137.389	25.1578	137.389	24.6095	137.389	23.7977	137.389	23.1652	137.389	22.8309	137.389	24.414	137.389	20.4177
137.415	25.2189	137.414	25.1578	137.414	24.6095	137.414	23.7977	137.414	23.1652	137.414	22.8309	137.414	24.414	137.414	20.4177
137.44	25.2189	137.439	25.1578	137.439	24.6095	137.439	23.7977	137.439	23.1652	137.439	22.8309	137.439	24.414	137.439	20.4177
137.465	25.2189	137.464	25.1578	137.464	24.6095	137.464	23.7977	137.464	23.1652	137.464	22.8309	137.464	24.414	137.464	20.4177
137.49	25.2189	137.489	25.1578	137.489	24.6095	137.489	23.7977	137.489	23.1652	137.489	22.8309	137.489	24.414	137.489	20.4177
137.515	25.2189	137.514	25.1578	137.514	24.6095	137.514	23.7977	137.514	23.1652	137.514	22.8309	137.514	24.414	137.514	20.4177
137.54	25.2189	137.539	25.1578	137.539	24.6095	137.539	23.7977	137.539	23.1652	137.539	22.8309	137.539	24.414	137.539	20.4177
137.565	25.2189	137.564	25.1578	137.564	24.6095	137.564	23.7977	137.564	23.1652	137.564	22.8309	137.564	24.414	137.564	20.4177
137.59	25.2189	137.589	25.1578	137.589	24.6095	137.589	23.7977	137.589	23.1652	137.589	22.8309	137.589	24.414	137.589	20.4177
137.615	25.2189	137.614	25.1578	137.614	24.6095	137.614	23.7977	137.614	23.1652	137.614	22.8309	137.614	24.414	137.614	20.4177
137.64	25.2189	137.639	25.1578	137.639	24.6095	137.639	23.7977	137.639	23.1652	137.639	22.8309	137.639	24.414	137.639	20.4275
137.665	25.2189	137.664	25.148	137.664	24.6095	137.664	23.7977	137.664	23.1652	137.664	22.8309	137.664	24.414	137.664	20.4275
137.69	25.2189	137.689	25.148	137.689	24.6095	137.689	23.7977	137.689	23.1652	137.689	22.8309	137.689	24.414	137.689	20.4275
137.715	25.2189	137.714	25.148	137.714	24.6095	137.714	23.7977	137.714	23.1652	137.714	22.8309	137.714	24.414	137.714	20.4275
137.74	25.2189	137.739	25.148	137.739	24.6095	137.739	23.7977	137.739	23.1652	137.739	22.8309	137.739	24.414	137.739	20.4275
137.765	25.2189	137.764	25.148	137.764	24.6095	137.764	23.7977	137.764	23.1652	137.764	22.8309	137.764	24.414	137.764	20.4275
137.79	25.2189	137.789	25.148	137.789	24.6095	137.789	23.7977	137.789	23.1652	137.789	22.8309	137.789	24.414	137.789	20.4275
137.815	25.2189	137.814	25.148	137.814	24.6095	137.814	23.7985	137.814	23.1662	137.814	22.8309	137.814	24.414	137.814	20.4275
137.84	25.2189	137.839	25.1578	137.839	24.5997	137.839	23.8075	137.839	23.177	137.839	22.8309	137.839	24.414	137.839	20.4275
137.865	25.2189	137.864	25.148	137.864	24.6095	137.864	23.8075	137.864	23.177	137.864	22.8309	137.864	24.414	137.864	20.4275
137.89	25.2183	137.889	25.1574	137.889	24.6091	137.889	23.8071	137.889	23.1863	137.889	22.8305	137.889	24.4039	137.889	20.4271
137.915	25.214	137.914	25.1432	137.914	24.6046	137.914	23.8026	137.914	23.1818	137.914	22.826	137.914	24.4092	137.914	20.4234
137.94	25.214	137.939	25.1432	137.939	24.6046	137.939	23.8026	137.939	23.1818	137.939	22.826	137.939	24.3994	137.939	20.4324
137.965	25.214	137.964	25.1432	137.964	24.6046	137.964	23.8026	137.964	23.1818	137.964	22.826	137.964	24.3994	137.964	20.4324
137.99	25.214	137.989	25.1432	137.989	24.6046	137.989	23.8026	137.989	23.1721	137.989	22.826	137.989	24.3994	137.989	20.4324
138.015	25.214	138.014	25.1432	138.014	24.6046	138.014	23.8026	138.014	23.1721	138.014	22.826	138.014	24.3994	138.014	20.4324
138.04	25.214	138.039	25.1432	138.039	24.6046	138.039	23.8026	138.039	23.1721	138.039	22.826	138.039	24.3994	138.039	20.4324
138.065	25.214	138.064	25.1432	138.064	24.5948	138.064	23.8026	138.064	23.1721	138.064	22.8268	138.064	24.3994	138.064	20.4324
138.09	25.214	138.089	25.1432	138.089	24.5948	138.089	23.8026	138.089	23.1721	138.089	22.8358	138.089	24.3994	138.089	20.4324
138.115	25.214	138.114	25.1432	138.114	24.5948	138.114	23.8026	138.114	23.1721	138.114	22.8358	138.114	24.3994	138.114	20.4324
138.14	25.2138	138.139	25.1432	138.139	24.5948	138.139	23.8026	138.139	23.1721	138.139	22.8358	138.139	24.3994	138.139	20.4324
138.165	25.2093	138.164	25.1383	138.164	24.59	138.164	23.7977	138.164	23.1672	138.164	22.8309	138.164	24.3945	138.164	20.4275
138.19	25.214	138.189	25.1432	138.189	24.5948	138.189	23.8026	138.189	23.1721	138.189	22.8358	138.189	24.3994	138.189	20.4421
138.215	25.214	138.214	25.1432	138.214	24.5948	138.214	23.7928	138.214	23.1721	138.214	22.8358	138.214	24.3994	138.214	20.4421
138.24	25.214	138.239	25.1432	138.239	24.5948	138.239	23.7928	138.239	23.1721	138.239	22.8358	138.239	24.3994	138.239	20.4421
138.265	25.214	138.264	25.1432	138.264	24.5948	138.264	23.7928	138.264	23.1721	138.264	22.8358	138.264	24.3994	138.264	20.4421
138.29	25.2138	138.289	25.1432	138.289	24.5948	138.289	23.7928	138.289	23.1721	138.289	22.8358	138.289	24.3994	138.289	20.4421
138.315	25.2093	138.314	25.1383	138.314	24.59	138.314	23.7879	138.314	23.1672	138.314	22.8309	138.314	24.3945	138.314	20.4373
138.34	25.214	138.339	25.1432	138.339	24.5948	138.339	23.7928	138.339	23.1721	138.339	22.8358	138.339	24.3994	138.339	20.4421
138.365	25.214	138.364	25.1432	138.364	24.5948	138.364	23.7928	138.364	23.1721	138.364	22.8358	138.364	24.3994	138.364	20.4421
138.39	25.2138	138.389	25.1432	138.389	24.5948	138.389	23.7928	138.389	23.1721	138.389	22.8358	138.389	24.4002	138.389	20.4421
138.415	25.2091	138.414	25.1383	138.414	24.59	138.414	23.7879	138.414	23.1672	138.414	22.8309	138.414	24.4035	138.414	20.4373
138.44	25.2091	138.439	25.1383	138.439	24.59	138.439	23.7879	138.439	23.1672	138.439	22.8309	138.439	24.3945	138.439	20.4373
138.465	25.2091	138.464	25.1383	138.464	24.59	138.464	23.7879	138.464	23.1672	138.464	22.8309	138.464	24.3953	138.464	20.4373
138.49	25.2091	138.489	25.1383	138.489	24.59	138.489	23.7879	138.489	23.1672	138.489	22.8309	138.489	24.4043	138.489	20.4373
138.515	25.2091	138.514	25.1383	138.514	24.59	138.514	23.7879	138.514	23.1672	138.514	22.8309	138.514	24.4043	138.514	20.4373
138.54	25.2091	138.539	25.1383	138.539	24.59	138.539	23.7879	138.539	23.1672	138.539	22.8309	138.539	24.4043	138.539	20.4373
138.565	25.2091	138.564	25.1383	138.564	24.59	138.564	23.7879	138.564	23.1672	138.564	22.8309	138.564	24.4043	138.564	20.447
138.59	25.2093	138.589	25.1383	138.589	24.59	138.589	23.7879	138.589	23.1672	138.589	22.8309	138.589	24.4043	138.589	20.447
138.615	25.2138	138.614	25.143	138.614	24.5946	138.614	23.7926	138.614	23.1719	138.614	22.8356	138.614	24.409	138.614	20.4517
138.64	25.214	138.639	25.1432	138.639	24.5948	138.639	23.7928	138.639	23.1721	138.639	22.8358	138.639	24.4092	138.639	20.4519
138.665	25.214	138.664	25.1432	138.664	24.5956	138.664	23.7928	138.664	23.1721	138.664	22.8358	138.664	24.4092	138.664	20.4519
138.69	25.214	138.689	25.1432	138.689	24.6038	138.689	23.7936	138.689	23.1721	138.689	22.8358	138.689	24.4092	138.689	20.4519
138.715	25.214	138.714	25.1432	138.714	24.5948	138.714	23.8026	138.714	23.1721	138.714	22.8358	138.714	24.4092	138.714	20.4519
138.74	25.214	138.739	25.1432	138.739	24.5956	138.739	23.8026	138.739	23.1721	138.739	22.8358	138.739	24.4092	138.739	20.4519
138.765	25.214	138.764	25.1432	138.764	24.6046	138.764	23.8026	138.764	23.1721	138.764	22.8358	138.764	24.4092	138.764	20.4528
138.79	25.214	138.789	25.1432	138.789	24.6046	138.789	23.8026	138.789	23.1721	138.789	22.8358	138.789	24.4092	138.789	20.4636
138.815	25.214	138.814	25.1432	138.814	24.6046	138.814	23.8026	138.814	23.1721	138.814	22.8358	138.814	24.4092	138.814	20.4636
138.84	25.214	138.839	25.1432	138.839	24.6046	138.839	23.8026	138.839	23.1721	138.839	22.8358	138.839	24.4092	138.839	20.4636
138.865	25.214	138.864	25.1432	138.864	24.6046	138.864	23.8026	138.864	23.1721	138.864	22.8358	138.864	24.4092	138.864	20.4636
138.89	25.214	138.889	25.1432	138.889	24.6046	138.889	23.8026	138.889	23.1721	138.889	22.8358	138.889	24.4092	138.889	20.4636
138.915	25.214	138.914	25.1432	138.914	24.6046	138.914	23.8026	138.914	23.1721	138.914	22.8358	138.914	24.4092	138.914	20.4636
138.94	25.214	138.939	25.1432	138.939	24.6046	138.939	23.8026	138.939	23.1721	138.939	22.8358	138.939	24.4092	138.939	20.4636
138.965	25.214	138.964	25.1432	138.964	24.6046	138.964	23.8026	138.964	23.1721	138.964	22.8358	138.964	24.4092	138.964	20.4636
138.99	25.2134	138.989	25.1428	138.989	24.6042	138.989	23.8022	138.989	23.1717	138.989	22.8354	138.989	24.4088	138.989	20.4632
139.015	25.2091	139.014	25.1383	139.014	24.5997	139.014	23.7977	139.014	23.1672	139.014	22.8309	139.014	24.4043	139.014	20.4587
139.04	25.2091	139.039	25.1383	139.039	24.5997	139.039	23.7977	139.039	23.1672	139.039	22.8309	139.039	24.4043	139.039	20.4587
139.065	25.2091	139.064	25.1383	139.064	24.5997	139.064	23.7977	139.064	23.1672	139.064	22.8309	139.064	24.4043	139.064	20.4587
139.09	25.2091	139.089	25.1383	139.089	24.5997	139.089	23.7977	139.089	23.1672	139.089	22.8309	139.089	24.4043	139.089	20.4587
139.115	25.2091	139.114	25.1383	139.114	24.5997	139.114	23.7977	139.114	23.1672	139.114	22.8309	139.114	24.4043	139.114	20.4587
139.14	25.2091	139.139	25.1383	139.139	24.5997	139.139	23.7977	139.139	23.1672	139.139	22.8309	139.139	24.4043	139.139	20.4705
139.165	25.2091	139.164	25.1383	139.164	24.5997	139.164	23.7977	139.164	23.1672	139.164	22.8309	139.164	24.4043	139.164	20.4705
139.19	25.2091	139.189	25.1383	139.189	24.5997	139.189	23.7977	139.189	23.1672	139.189	22.8309	139.189	24.4043	139.189	20.4705
139.215	25.2091	139.214	25.1383	139.214	24.5997	139.214	23.7977	139.214	23.1672	139.214	22.8309	139.214	24.4043	139.214	20.4705
139.24	25.2091	139.239	25.1383	139.239	24.5997	139.239	23.7977	139.239	23.1672	139.239	22.8309	139.239	24.4043	139.239	20.4705
139.265	25.2091	139.264	25.1383	139.264	24.5997	139.264	23.7977	139.264	23.1672	139.264	22.8309	139.264	24.4043	139.264	20.4705
139.29	25.2091	139.289	25.1383	139.289	24.5997	139.289	23.7977	139.289	23.1672	139.289	22.8309	139.289	24.4043	139.289	20.4705
139.315	25.2091	139.314	25.1383	139.314	24.5997	139.314	23.7879	139.314	23.1672	139.314	22.8309	139.314	24.4043	139.314	20.4705
139.34	25.2091	139.339	25.1383	139.339	24.5997	139.339	23.7977	139.339	23.1672	139.339	22.8309	139.339	24.4043	139.339	20.4705
139.365	25.2091	139.364	25.1383	139.364	24.5997	139.364	23.7879	139.364	23.1672	139.364	22.8309	139.364	24.4043	139.364	20.4705
139.39	25.2091	139.389	25.1383	139.389	24.5997	139.389	23.7879	139.389	23.1672	139.389	22.8309	139.389	24.4043	139.389	20.4705
139.415	25.2086	139.414	25.1379	139.414	24.5993	139.414	23.7875	139.414	23.1668	139.414	22.8305	139.414	24.4039	139.414	20.4701
139.44	25.2044	139.439	25.1336	139.439	24.595	139.439	23.7832	139.439	23.1625	139.439	22.8164	139.439	24.3996	139.439	20.4658
139.465	25.2042	139.464	25.1334	139.464	24.5948	139.464	23.783	139.464	23.1623	139.464	22.826	139.464	24.3994	139.464	20.4656
139.49	25.2042	139.489	25.1334	139.489	24.5948	139.489	23.783	139.489	23.1623	139.489	22.826	139.489	24.3994	139.489	20.4656
139.515	25.2042	139.514	25.1334	139.514	24.5948	139.514	23.7838	139.514	23.1623	139.514	22.8162	139.514	24.3994	139.514	20.4656
139.54	25.2042	139.539	25.1334	139.539	24.5948	139.539	23.7928	139.539	23.1623	139.539	22.8162	139.539	24.4002	139.539	20.4656
139.565	25.2042	139.564	25.1334	139.564	24.5851	139.564	23.7928	139.564	23.1623	139.564	22.8162	139.564	24.4092	139.564	20.4656
139.59	25.2042	139.589	25.1334	139.589	24.5851	139.589	23.7928	139.589	23.1623	139.589	22.826	139.589	24.4092	139.589	20.4656
139.615	25.2042	139.614	25.1334	139.614	24.5851	139.614	23.7928	139.614	23.1623	139.614	22.826	139.614	24.4092	139.614	20.4656
139.64	25.204	139.639	25.1334	139.639	24.5851	139.639	23.7928	139.639	23.1623	139.639	22.826	139.639	24.4092	139.639	20.4656
139.665	25.1995	139.664	25.1287	139.664	24.5804	139.664	23.7881	139.664	23.1576	139.664	22.8213	139.664	24.4045	139.664	20.4609
139.69	25.1999	139.689	25.1289	139.689	24.5806	139.689	23.7883	139.689	23.1578	139.689	22.8117	139.689	24.4046	139.689	20.4618
139.715	25.204	139.714	25.1332	139.714	24.5849	139.714	23.7926	139.714	23.1621	139.714	22.816	139.714	24.409	139.714	20.4752
139.74	25.2037	139.739	25.133	139.739	24.5847	139.739	23.7924	139.739	23.1619	139.739	22.8158	139.739	24.4088	139.739	20.475
139.765	25.1995	139.764	25.1287	139.764	24.5804	139.764	23.7881	139.764	23.1576	139.764	22.8115	139.764	24.4045	139.764	20.4804
139.79	25.1993	139.789	25.1285	139.789	24.5802	139.789	23.7879	139.789	23.1574	139.789	22.8113	139.789	24.4043	139.789	20.4802
139.815	25.1993	139.814	25.1285	139.814	24.5802	139.814	23.7879	139.814	23.1574	139.814	22.8113	139.814	24.4043	139.814	20.4802
139.84	25.1993	139.839	25.1285	139.839	24.5802	139.839	23.7879	139.839	23.1574	139.839	22.8113	139.839	24.4043	139.839	20.4802
139.865	25.1993	139.864	25.1285	139.864	24.5802	139.864	23.7879	139.864	23.1574	139.864	22.8113	139.864	24.4043	139.864	20.4802
139.89	25.1993	139.889	25.1285	139.889	24.5802	139.889	23.7879	139.889	23.1574	139.889	22.8113	139.889	24.4043	139.889	20.4802
139.915	25.1993	139.914	25.1187	139.914	24.5802	139.914	23.7879	139.914	23.1574	139.914	22.8113	139.914	24.4043	139.914	20.4802
139.94	25.1993	139.939	25.1285	139.939	24.5802	139.939	23.7879	139.939	23.1574	139.939	22.8113	139.939	24.4043	139.939	20.4802
139.965	25.1995	139.964	25.1285	139.964	24.5802	139.964	23.7879	139.964	23.1574	139.964	22.8113	139.964	24.4043	139.964	20.4802
139.99	25.204	139.989	25.1234	139.989	24.5849	139.989	23.7926	139.989	23.1621	139.989	22.816	139.989	24.409	139.989	20.4849
140.015	25.2042	140.014	25.1236	140.014	24.5851	140.014	23.7928	140.014	23.1623	140.014	22.817	140.014	24.4092	140.014	20.4851
140.04	25.2035	140.039	25.1232	140.039	24.5847	140.039	23.7924	140.039	23.1619	140.039	22.8248	140.039	24.4088	140.039	20.4847
140.065	25.1947	140.064	25.1141	140.064	24.5755	140.064	23.7832	140.064	23.1527	140.064	22.8067	140.064	24.3898	140.064	20.4755
140.09	25.1945	140.089	25.1139	140.089	24.5753	140.089	23.783	140.089	23.1525	140.089	22.8065	140.089	24.3896	140.089	20.4753
140.115	25.1945	140.114	25.1139	140.114	24.5753	140.114	23.783	140.114	23.1525	140.114	22.8065	140.114	24.3896	140.114	20.4753
140.14	25.1945	140.139	25.1139	140.139	24.5753	140.139	23.783	140.139	23.1525	140.139	22.8065	140.139	24.3896	140.139	20.4753
140.165	25.1945	140.164	25.1139	140.164	24.5753	140.164	23.783	140.164	23.1525	140.164	22.8065	140.164	24.3994	140.164	20.4753
